エピソード,ランダム率,平均報酬,直近成功率,最良経路長,手数
9963,0.0069,7.8587,0.8333,経路未発見,49
9964,0.0069,7.832,0.8333,経路未発見,50
9965,0.0069,7.832,0.8333,経路未発見,49
9966,0.0069,7.9333,0.8333,経路未発見,49
9967,0.0068,7.3347,0.8,経路未発見,49
9968,0.0068,7.3213,0.8,経路未発見,50
9969,0.0068,7.3213,0.8,経路未発見,49
9970,0.0068,6.6293,0.7667,経路未発見,39
9971,0.0068,6.5547,0.7667,経路未発見,63
9972,0.0068,6.5867,0.7667,経路未発見,49
9973,0.0068,6.5867,0.7667,経路未発見,49
9974,0.0068,6.5867,0.7667,経路未発見,49
9975,0.0068,6.5867,0.7667,経路未発見,49
9976,0.0068,6.5867,0.7667,経路未発見,49
9977,0.0068,6.584,0.7667,経路未発見,51
9978,0.0068,6.584,0.7667,経路未発見,49
9979,0.0068,6.6267,0.7667,経路未発見,41
9980,0.0068,7.3507,0.8,経路未発見,49
9981,0.0068,7.3507,0.8,経路未発見,49
9982,0.0068,6.684,0.7667,経路未発見,26
9983,0.0068,6.6893,0.7667,経路未発見,45
9984,0.0068,7.392,0.8,経路未発見,49
9985,0.0068,7.392,0.8,経路未発見,49
9986,0.0068,7.392,0.8,経路未発見,49
9987,0.0068,7.392,0.8,経路未発見,49
9988,0.0068,8.0973,0.8333,経路未発見,49
9989,0.0068,7.388,0.8,経路未発見,39
9990,0.0068,6.6987,0.7667,経路未発見,37
9991,0.0068,6.6507,0.7667,経路未発見,47
9992,0.0068,7.3427,0.8,経路未発見,53
9993,0.0068,7.276,0.8,経路未発見,61
9994,0.0068,7.3027,0.8,経路未発見,49
9995,0.0068,7.276,0.8,経路未発見,50
9996,0.0067,7.2813,0.8,経路未発見,45
9997,0.0067,7.2507,0.8,経路未発見,43
9998,0.0067,6.592,0.7667,経路未発見,40
9999,0.0067,5.9173,0.7333,経路未発見,48
10000,0.0067,6.6093,0.7667,経路未発見,49
10001,0.0067,5.9547,0.7333,経路未発見,20
10002,0.0067,5.9547,0.7333,経路未発見,49
10003,0.0067,5.9547,0.7333,経路未発見,49
10004,0.0067,5.9493,0.7333,経路未発見,53
10005,0.0067,5.2293,0.7,経路未発見,23
10006,0.0067,5.2347,0.7,経路未発見,45
10007,0.0067,5.2373,0.7,経路未発見,49
10008,0.0067,5.2373,0.7,経路未発見,49
10009,0.0067,5.944,0.7333,経路未発見,49
10010,0.0067,5.248,0.7,経路未発見,49
10011,0.0067,5.2453,0.7,経路未発見,51
10012,0.0067,5.8747,0.7333,経路未発見,59
10013,0.0067,5.156,0.7,経路未発見,36
10014,0.0067,5.156,0.7,経路未発見,49
10015,0.0067,4.4507,0.6667,経路未発見,46
10016,0.0067,4.4507,0.6667,経路未発見,49
10017,0.0067,4.4507,0.6667,経路未発見,49
10018,0.0067,4.4507,0.6667,経路未発見,49
10019,0.0067,5.1573,0.7,経路未発見,51
10020,0.0067,5.8467,0.7333,経路未発見,49
10021,0.0067,5.8947,0.7333,経路未発見,49
10022,0.0067,5.8733,0.7333,経路未発見,50
10023,0.0067,5.94,0.7333,経路未発見,49
10024,0.0067,5.94,0.7333,経路未発見,49
10025,0.0067,5.9667,0.7333,経路未発見,49
10026,0.0066,5.9613,0.7333,経路未発見,49
10027,0.0066,6.6253,0.7667,経路未発見,60
10028,0.0066,7.3107,0.8,経路未発見,49
10029,0.0066,7.9853,0.8333,経路未発見,49
10030,0.0066,7.9853,0.8333,経路未発見,49
10031,0.0066,8.7093,0.8667,経路未発見,49
10032,0.0066,8.6667,0.8667,経路未発見,62
10033,0.0066,7.9493,0.8333,経路未発見,25
10034,0.0066,7.9547,0.8333,経路未発見,49
10035,0.0066,8.6747,0.8667,経路未発見,49
10036,0.0066,8.6693,0.8667,経路未発見,49
10037,0.0066,8.6427,0.8667,経路未発見,50
10038,0.0066,7.9347,0.8333,経路未発見,15
10039,0.0066,7.9347,0.8333,経路未発見,49
10040,0.0066,8.6307,0.8667,経路未発見,49
10041,0.0066,8.6333,0.8667,経路未発見,49
10042,0.0066,8.6973,0.8667,経路未発見,49
10043,0.0066,9.4107,0.9,経路未発見,49
10044,0.0066,9.4107,0.9,経路未発見,49
10045,0.0066,10.116,0.9333,経路未発見,49
10046,0.0066,10.0893,0.9333,経路未発見,50
10047,0.0066,10.0893,0.9333,経路未発見,49
10048,0.0066,10.0893,0.9333,経路未発見,49
10049,0.0066,10.092,0.9333,経路未発見,49
10050,0.0066,10.0893,0.9333,経路未発見,51
10051,0.0066,9.3947,0.9,経路未発見,25
10052,0.0066,8.716,0.8667,経路未発見,13
10053,0.0066,8.716,0.8667,経路未発見,49
10054,0.0066,8.6467,0.8667,経路未発見,63
10055,0.0066,8.5827,0.8667,経路未発見,59
10056,0.0065,8.5773,0.8667,経路未発見,53
10057,0.0065,8.6173,0.8667,経路未発見,49
10058,0.0065,8.6147,0.8667,経路未発見,51
10059,0.0065,8.6147,0.8667,経路未発見,49
10060,0.0065,8.6147,0.8667,経路未発見,49
10061,0.0065,8.6147,0.8667,経路未発見,49
10062,0.0065,7.9653,0.8333,経路未発見,35
10063,0.0065,8.6827,0.8667,経路未発見,49
10064,0.0065,8.64,0.8667,経路未発見,62
10065,0.0065,8.64,0.8667,経路未発見,49
10066,0.0065,7.8747,0.8333,経路未発見,68
10067,0.0065,7.9013,0.8333,経路未発見,49
10068,0.0065,7.9147,0.8333,経路未発見,33
10069,0.0065,7.9147,0.8333,経路未発見,49
10070,0.0065,7.2053,0.8,経路未発見,14
10071,0.0065,7.2053,0.8,経路未発見,49
10072,0.0065,7.2053,0.8,経路未発見,49
10073,0.0065,7.2053,0.8,経路未発見,49
10074,0.0065,7.2053,0.8,経路未発見,49
10075,0.0065,7.2053,0.8,経路未発見,49
10076,0.0065,6.408,0.7667,経路未発見,86
10077,0.0065,6.408,0.7667,経路未発見,49
10078,0.0065,5.7107,0.7333,経路未発見,27
10079,0.0065,5.0133,0.7,経路未発見,23
10080,0.0065,5.016,0.7,経路未発見,49
10081,0.0065,5.7107,0.7333,経路未発見,49
10082,0.0065,6.416,0.7667,経路未発見,49
10083,0.0065,6.3893,0.7667,経路未発見,50
10084,0.0065,6.456,0.7667,経路未発見,51
10085,0.0065,5.804,0.7333,経路未発見,38
10086,0.0065,5.8093,0.7333,経路未発見,49
10087,0.0064,5.8093,0.7333,経路未発見,49
10088,0.0064,5.7933,0.7333,経路未発見,63
10089,0.0064,5.7907,0.7333,経路未発見,51
10090,0.0064,5.7907,0.7333,経路未発見,49
10091,0.0064,5.7907,0.7333,経路未発見,49
10092,0.0064,6.4373,0.7667,経路未発見,83
10093,0.0064,6.4373,0.7667,経路未発見,49
10094,0.0064,6.48,0.7667,経路未発見,49
10095,0.0064,6.48,0.7667,経路未発見,49
10096,0.0064,7.2453,0.8,経路未発見,49
10097,0.0064,7.2427,0.8,経路未発見,51
10098,0.0064,7.9373,0.8333,経路未発見,49
10099,0.0064,7.2493,0.8,経路未発見,38
10100,0.0064,7.9587,0.8333,経路未発見,49
10101,0.0064,7.9187,0.8333,経路未発見,60
10102,0.0064,7.9187,0.8333,経路未発見,49
10103,0.0064,7.9187,0.8333,経路未発見,49
10104,0.0064,7.9187,0.8333,経路未発見,49
10105,0.0064,7.9187,0.8333,経路未発見,49
10106,0.0064,8.7427,0.8667,経路未発見,49
10107,0.0064,8.7427,0.8667,経路未発見,49
10108,0.0064,9.44,0.9,経路未発見,49
10109,0.0064,10.14,0.9333,経路未発見,47
10110,0.0064,10.1453,0.9333,経路未発見,45
10111,0.0064,10.116,0.9333,経路未発見,52
10112,0.0064,10.116,0.9333,経路未発見,49
10113,0.0064,10.1427,0.9333,経路未発見,49
10114,0.0064,10.1453,0.9333,経路未発見,49
10115,0.0064,10.8613,0.9667,経路未発見,49
10116,0.0064,10.8587,0.9667,経路未発見,51
10117,0.0064,10.8587,0.9667,経路未発見,49
10118,0.0063,10.8773,0.9667,経路未発見,49
10119,0.0063,10.88,0.9667,経路未発見,49
10120,0.0063,10.88,0.9667,経路未発見,49
10121,0.0063,10.88,0.9667,経路未発見,49
10122,0.0063,10.9253,0.9667,経路未発見,49
10123,0.0063,10.2013,0.9333,経路未発見,28
10124,0.0063,9.504,0.9,経路未発見,31
10125,0.0063,9.504,0.9,経路未発見,49
10126,0.0063,9.504,0.9,経路未発見,49
10127,0.0063,9.5067,0.9,経路未発見,49
10128,0.0063,8.796,0.8667,経路未発見,54
10129,0.0063,9.484,0.9,経路未発見,49
10130,0.0063,8.8067,0.8667,経路未発見,46
10131,0.0063,8.8467,0.8667,経路未発見,49
10132,0.0063,8.152,0.8333,経路未発見,25
10133,0.0063,8.1253,0.8333,経路未発見,50
10134,0.0063,8.1253,0.8333,経路未発見,49
10135,0.0063,7.3773,0.8,経路未発見,31
10136,0.0063,7.3773,0.8,経路未発見,49
10137,0.0063,7.3773,0.8,経路未発見,49
10138,0.0063,7.3773,0.8,経路未発見,49
10139,0.0063,7.3747,0.8,経路未発見,49
10140,0.0063,7.3693,0.8,経路未発見,49
10141,0.0063,7.3987,0.8,経路未発見,49
10142,0.0063,7.3987,0.8,経路未発見,49
10143,0.0063,7.3853,0.8,経路未発見,59
10144,0.0063,7.3853,0.8,経路未発見,49
10145,0.0063,7.3853,0.8,経路未発見,49
10146,0.0063,7.388,0.8,経路未発見,49
10147,0.0063,7.388,0.8,経路未発見,49
10148,0.0063,7.388,0.8,経路未発見,49
10149,0.0063,7.388,0.8,経路未発見,49
10150,0.0062,7.388,0.8,経路未発見,49
10151,0.0062,7.388,0.8,経路未発見,49
10152,0.0062,7.388,0.8,経路未発見,49
10153,0.0062,8.112,0.8333,経路未発見,49
10154,0.0062,8.8093,0.8667,経路未発見,49
10155,0.0062,8.8093,0.8667,経路未発見,49
10156,0.0062,8.1,0.8333,経路未発見,39
10157,0.0062,8.1,0.8333,経路未発見,49
10158,0.0062,8.8107,0.8667,経路未発見,49
10159,0.0062,8.184,0.8333,経路未発見,44
10160,0.0062,8.8613,0.8667,経路未発見,49
10161,0.0062,8.8613,0.8667,経路未発見,49
10162,0.0062,9.556,0.9,経路未発見,49
10163,0.0062,9.5827,0.9,経路未発見,49
10164,0.0062,9.5827,0.9,経路未発見,49
10165,0.0062,10.2933,0.9333,経路未発見,77
10166,0.0062,10.2933,0.9333,経路未発見,49
10167,0.0062,10.2933,0.9333,経路未発見,49
10168,0.0062,10.2933,0.9333,経路未発見,49
10169,0.0062,10.2933,0.9333,経路未発見,49
10170,0.0062,10.2933,0.9333,経路未発見,49
10171,0.0062,10.2933,0.9333,経路未発見,49
10172,0.0062,10.2933,0.9333,経路未発見,49
10173,0.0062,10.3067,0.9333,経路未発見,49
10174,0.0062,10.3067,0.9333,経路未発見,49
10175,0.0062,10.3067,0.9333,経路未発見,49
10176,0.0062,10.304,0.9333,経路未発見,51
10177,0.0062,10.2453,0.9333,経路未発見,74
10178,0.0062,10.2453,0.9333,経路未発見,49
10179,0.0062,10.2453,0.9333,経路未発見,49
10180,0.0062,10.2453,0.9333,経路未発見,49
10181,0.0062,10.2187,0.9333,経路未発見,50
10182,0.0061,10.176,0.9333,経路未発見,62
10183,0.0061,9.4533,0.9,経路未発見,21
10184,0.0061,8.7293,0.8667,経路未発見,28
10185,0.0061,8.0267,0.8333,経路未発見,44
10186,0.0061,8.736,0.8667,経路未発見,49
10187,0.0061,8.736,0.8667,経路未発見,49
10188,0.0061,8.736,0.8667,経路未発見,49
10189,0.0061,9.3627,0.9,経路未発見,49
10190,0.0061,9.3627,0.9,経路未発見,49
10191,0.0061,9.3627,0.9,経路未発見,49
10192,0.0061,9.3627,0.9,経路未発見,49
10193,0.0061,9.3573,0.9,経路未発見,53
10194,0.0061,9.3573,0.9,経路未発見,49
10195,0.0061,9.3947,0.9,経路未発見,49
10196,0.0061,9.3947,0.9,経路未発見,49
10197,0.0061,9.3947,0.9,経路未発見,49
10198,0.0061,8.6933,0.8667,経路未発見,45
10199,0.0061,7.984,0.8333,経路未発見,39
10200,0.0061,7.9893,0.8333,経路未発見,45
10201,0.0061,7.9893,0.8333,経路未発見,49
10202,0.0061,7.9893,0.8333,経路未発見,49
10203,0.0061,7.9893,0.8333,経路未発見,49
10204,0.0061,7.9893,0.8333,経路未発見,49
10205,0.0061,7.9893,0.8333,経路未発見,49
10206,0.0061,7.992,0.8333,経路未発見,49
10207,0.0061,8.0507,0.8333,経路未発見,49
10208,0.0061,8.0507,0.8333,経路未発見,49
10209,0.0061,8.0507,0.8333,経路未発見,49
10210,0.0061,8.0507,0.8333,経路未発見,49
10211,0.0061,8.0773,0.8333,経路未発見,49
10212,0.0061,8.12,0.8333,経路未発見,49
10213,0.0061,8.1387,0.8333,経路未発見,43
10214,0.0061,8.8627,0.8667,経路未発見,49
10215,0.006,9.5653,0.9,経路未発見,49
10216,0.006,9.5653,0.9,経路未発見,49
10217,0.006,9.5653,0.9,経路未発見,49
10218,0.006,8.872,0.8667,経路未発見,34
10219,0.006,8.872,0.8667,経路未発見,49
10220,0.006,8.872,0.8667,経路未発見,49
10221,0.006,8.872,0.8667,経路未発見,49
10222,0.006,8.8453,0.8667,経路未発見,50
10223,0.006,8.848,0.8667,経路未発見,51
10224,0.006,8.848,0.8667,経路未発見,49
10225,0.006,8.848,0.8667,経路未発見,49
10226,0.006,8.8187,0.8667,経路未発見,52
10227,0.006,8.8187,0.8667,経路未発見,49
10228,0.006,9.52,0.9,経路未発見,49
10229,0.006,10.2293,0.9333,経路未発見,49
10230,0.006,10.1653,0.9333,経路未発見,74
10231,0.006,10.1653,0.9333,経路未発見,49
10232,0.006,10.1653,0.9333,経路未発見,49
10233,0.006,9.464,0.9,経路未発見,20
10234,0.006,9.4613,0.9,経路未発見,51
10235,0.006,8.764,0.8667,経路未発見,31
10236,0.006,8.764,0.8667,経路未発見,49
10237,0.006,8.764,0.8667,経路未発見,49
10238,0.006,8.076,0.8333,経路未発見,42
10239,0.006,8.076,0.8333,経路未発見,49
10240,0.006,7.3173,0.8,経路未発見,56
10241,0.006,7.3173,0.8,経路未発見,49
10242,0.006,7.2907,0.8,経路未発見,50
10243,0.006,7.9947,0.8333,経路未発見,49
10244,0.006,7.9947,0.8333,経路未発見,49
10245,0.006,7.9947,0.8333,経路未発見,49
10246,0.006,7.3093,0.8,経路未発見,40
10247,0.006,7.3093,0.8,経路未発見,49
10248,0.0059,8.0027,0.8333,経路未発見,49
10249,0.0059,8.0027,0.8333,経路未発見,49
10250,0.0059,7.2813,0.8,経路未発見,22
10251,0.0059,7.2813,0.8,経路未発見,49
10252,0.0059,7.3,0.8,経路未発見,55
10253,0.0059,7.3027,0.8,経路未発見,49
10254,0.0059,7.3027,0.8,経路未発見,49
10255,0.0059,7.3027,0.8,経路未発見,49
10256,0.0059,6.6733,0.7667,経路未発見,4
10257,0.0059,6.6733,0.7667,経路未発見,49
10258,0.0059,6.6733,0.7667,経路未発見,49
10259,0.0059,6.6733,0.7667,経路未発見,49
10260,0.0059,6.732,0.7667,経路未発見,49
10261,0.0059,6.732,0.7667,経路未発見,49
10262,0.0059,6.7293,0.7667,経路未発見,51
10263,0.0059,7.3667,0.8,経路未発見,59
10264,0.0059,7.3693,0.8,経路未発見,49
10265,0.0059,8.064,0.8333,経路未発見,51
10266,0.0059,8.064,0.8333,経路未発見,49
10267,0.0059,8.064,0.8333,経路未発見,49
10268,0.0059,8.752,0.8667,経路未発見,49
10269,0.0059,8.0507,0.8333,経路未発見,45
10270,0.0059,8.8067,0.8667,経路未発見,51
10271,0.0059,8.804,0.8667,経路未発見,51
10272,0.0059,8.8333,0.8667,経路未発見,47
10273,0.0059,8.8333,0.8667,経路未発見,49
10274,0.0059,8.8333,0.8667,経路未発見,49
10275,0.0059,8.8333,0.8667,経路未発見,49
10276,0.0059,9.5187,0.9,経路未発見,49
10277,0.0059,9.5187,0.9,経路未発見,49
10278,0.0059,9.5187,0.9,経路未発見,49
10279,0.0059,9.5187,0.9,経路未発見,49
10280,0.0059,10.24,0.9333,経路未発見,49
10281,0.0059,10.24,0.9333,経路未発見,49
10282,0.0058,10.248,0.9333,経路未発見,49
10283,0.0058,9.5893,0.9,経路未発見,4
10284,0.0058,9.5893,0.9,経路未発見,49
10285,0.0058,9.5893,0.9,経路未発見,49
10286,0.0058,10.248,0.9333,経路未発見,49
10287,0.0058,10.2533,0.9333,経路未発見,45
10288,0.0058,10.2267,0.9333,経路未発見,50
10289,0.0058,10.2187,0.9333,経路未発見,55
10290,0.0058,10.224,0.9333,経路未発見,45
10291,0.0058,10.2293,0.9333,経路未発見,45
10292,0.0058,10.232,0.9333,経路未発見,49
10293,0.0058,10.296,0.9333,経路未発見,49
10294,0.0058,10.296,0.9333,経路未発見,49
10295,0.0058,10.2693,0.9333,経路未発見,52
10296,0.0058,10.2693,0.9333,経路未発見,49
10297,0.0058,10.2693,0.9333,経路未発見,49
10298,0.0058,9.5933,0.9,経路未発見,51
10299,0.0058,10.2547,0.9333,経路未発見,60
10300,0.0058,9.5333,0.9,経路未発見,20
10301,0.0058,9.536,0.9,経路未発見,49
10302,0.0058,9.5333,0.9,経路未発見,49
10303,0.0058,9.5307,0.9,経路未発見,51
10304,0.0058,9.5307,0.9,経路未発見,49
10305,0.0058,9.5307,0.9,経路未発見,49
10306,0.0058,9.5307,0.9,経路未発見,49
10307,0.0058,9.5307,0.9,経路未発見,49
10308,0.0058,9.5307,0.9,経路未発見,49
10309,0.0058,8.8467,0.8667,経路未発見,53
10310,0.0058,8.8467,0.8667,経路未発見,49
10311,0.0058,8.8467,0.8667,経路未発見,49
10312,0.0058,8.8467,0.8667,経路未発見,49
10313,0.0058,9.5,0.9,経路未発見,53
10314,0.0058,9.5,0.9,経路未発見,49
10315,0.0058,9.5,0.9,経路未発見,49
10316,0.0058,9.5,0.9,経路未発見,49
10317,0.0057,9.4947,0.9,経路未発見,49
10318,0.0057,9.5213,0.9,経路未発見,49
10319,0.0057,9.5293,0.9,経路未発見,49
10320,0.0057,9.524,0.9,経路未発見,49
10321,0.0057,9.5187,0.9,経路未発見,49
10322,0.0057,9.5187,0.9,経路未発見,49
10323,0.0057,9.492,0.9,経路未発見,50
10324,0.0057,9.492,0.9,経路未発見,49
10325,0.0057,9.5213,0.9,経路未発見,49
10326,0.0057,8.8053,0.8667,経路未発見,34
10327,0.0057,8.1173,0.8333,経路未発見,38
10328,0.0057,8.7933,0.8667,経路未発見,49
10329,0.0057,8.8333,0.8667,経路未発見,49
10330,0.0057,9.5573,0.9,経路未発見,49
10331,0.0057,9.5573,0.9,経路未発見,49
10332,0.0057,9.5573,0.9,経路未発見,49
10333,0.0057,9.56,0.9,経路未発見,49
10334,0.0057,9.56,0.9,経路未発見,49
10335,0.0057,9.5333,0.9,経路未発見,50
10336,0.0057,9.5333,0.9,経路未発見,49
10337,0.0057,9.5333,0.9,経路未発見,49
10338,0.0057,9.5333,0.9,経路未発見,49
10339,0.0057,10.2173,0.9333,経路未発見,49
10340,0.0057,10.2173,0.9333,経路未発見,49
10341,0.0057,10.2173,0.9333,経路未発見,49
10342,0.0057,10.2173,0.9333,経路未発見,49
10343,0.0057,10.2227,0.9333,経路未発見,49
10344,0.0057,10.2227,0.9333,経路未発見,49
10345,0.0057,10.196,0.9333,経路未発見,50
10346,0.0057,10.196,0.9333,経路未発見,49
10347,0.0057,10.196,0.9333,経路未発見,49
10348,0.0057,10.196,0.9333,経路未発見,49
10349,0.0057,10.196,0.9333,経路未発見,49
10350,0.0057,9.4827,0.9,経路未発見,36
10351,0.0057,9.4827,0.9,経路未発見,49
10352,0.0056,9.472,0.9,経路未発見,57
10353,0.0056,9.4987,0.9,経路未発見,49
10354,0.0056,9.4987,0.9,経路未発見,49
10355,0.0056,9.4987,0.9,経路未発見,49
10356,0.0056,10.2147,0.9333,経路未発見,49
10357,0.0056,10.9027,0.9667,経路未発見,49
10358,0.0056,10.9027,0.9667,経路未発見,49
10359,0.0056,10.9027,0.9667,経路未発見,49
10360,0.0056,10.876,0.9667,経路未発見,50
10361,0.0056,10.876,0.9667,経路未発見,49
10362,0.0056,10.172,0.9333,経路未発見,14
10363,0.0056,10.172,0.9333,経路未発見,49
10364,0.0056,10.172,0.9333,経路未発見,49
10365,0.0056,10.1987,0.9333,経路未発見,49
10366,0.0056,10.1987,0.9333,経路未発見,49
10367,0.0056,9.4867,0.9,経路未発見,37
10368,0.0056,9.4867,0.9,経路未発見,49
10369,0.0056,9.4867,0.9,経路未発見,49
10370,0.0056,9.4867,0.9,経路未発見,49
10371,0.0056,9.4867,0.9,経路未発見,49
10372,0.0056,9.4867,0.9,経路未発見,49
10373,0.0056,9.4013,0.9,経路未発見,94
10374,0.0056,9.4013,0.9,経路未発見,49
10375,0.0056,8.7333,0.8667,経路未発見,33
10376,0.0056,8.7333,0.8667,経路未発見,49
10377,0.0056,8.044,0.8333,経路未発見,37
10378,0.0056,8.044,0.8333,経路未発見,49
10379,0.0056,8.044,0.8333,経路未発見,49
10380,0.0056,8.7573,0.8667,経路未発見,49
10381,0.0056,8.7627,0.8667,経路未発見,45
10382,0.0056,8.7707,0.8667,経路未発見,51
10383,0.0056,8.6827,0.8667,経路未発見,96
10384,0.0056,7.9587,0.8333,経路未発見,28
10385,0.0056,7.9587,0.8333,経路未発見,49
10386,0.0056,7.956,0.8333,経路未発見,51
10387,0.0056,7.956,0.8333,経路未発見,49
10388,0.0055,7.956,0.8333,経路未発見,49
10389,0.0055,7.956,0.8333,経路未発見,49
10390,0.0055,7.9827,0.8333,経路未発見,49
10391,0.0055,7.9827,0.8333,経路未発見,49
10392,0.0055,8.6867,0.8667,経路未発見,49
10393,0.0055,8.6867,0.8667,経路未発見,49
10394,0.0055,8.6867,0.8667,経路未発見,49
10395,0.0055,8.6867,0.8667,経路未発見,49
10396,0.0055,8.6867,0.8667,経路未発見,49
10397,0.0055,9.3987,0.9,経路未発見,49
10398,0.0055,9.3987,0.9,経路未発見,49
10399,0.0055,8.688,0.8667,経路未発見,42
10400,0.0055,8.688,0.8667,経路未発見,49
10401,0.0055,8.688,0.8667,経路未発見,49
10402,0.0055,8.688,0.8667,経路未発見,49
10403,0.0055,8.7733,0.8667,経路未発見,49
10404,0.0055,8.7733,0.8667,経路未発見,49
10405,0.0055,9.468,0.9,経路未発見,49
10406,0.0055,9.468,0.9,経路未発見,49
10407,0.0055,9.4507,0.9,経路未発見,41
10408,0.0055,9.4507,0.9,経路未発見,49
10409,0.0055,9.4507,0.9,経路未発見,49
10410,0.0055,9.4507,0.9,経路未発見,49
10411,0.0055,9.4453,0.9,経路未発見,49
10412,0.0055,9.448,0.9,経路未発見,49
10413,0.0055,9.536,0.9,経路未発見,49
10414,0.0055,10.26,0.9333,経路未発見,49
10415,0.0055,10.26,0.9333,経路未発見,49
10416,0.0055,9.4987,0.9,経路未発見,47
10417,0.0055,9.496,0.9,経路未発見,51
10418,0.0055,9.496,0.9,経路未発見,49
10419,0.0055,9.496,0.9,経路未発見,49
10420,0.0055,9.4507,0.9,経路未発見,64
10421,0.0055,9.4507,0.9,経路未発見,49
10422,0.0055,9.4507,0.9,経路未発見,49
10423,0.0055,9.4507,0.9,経路未発見,49
10424,0.0054,9.448,0.9,経路未発見,51
10425,0.0054,9.4213,0.9,経路未発見,50
10426,0.0054,8.716,0.8667,経路未発見,42
10427,0.0054,7.992,0.8333,経路未発見,28
10428,0.0054,7.992,0.8333,経路未発見,49
10429,0.0054,8.7027,0.8667,経路未発見,49
10430,0.0054,8.7027,0.8667,経路未発見,49
10431,0.0054,8.7027,0.8667,経路未発見,49
10432,0.0054,8.7027,0.8667,経路未発見,49
10433,0.0054,8.708,0.8667,経路未発見,45
10434,0.0054,8.708,0.8667,経路未発見,49
10435,0.0054,8.708,0.8667,経路未発見,49
10436,0.0054,7.988,0.8333,経路未発見,31
10437,0.0054,8.6947,0.8667,経路未発見,49
10438,0.0054,8.6947,0.8667,経路未発見,49
10439,0.0054,8.6947,0.8667,経路未発見,49
10440,0.0054,8.6947,0.8667,経路未発見,49
10441,0.0054,8.6947,0.8667,経路未発見,49
10442,0.0054,8.6947,0.8667,経路未発見,49
10443,0.0054,7.888,0.8333,経路未発見,38
10444,0.0054,7.888,0.8333,経路未発見,49
10445,0.0054,7.888,0.8333,経路未発見,49
10446,0.0054,8.652,0.8667,経路未発見,49
10447,0.0054,8.6547,0.8667,経路未発見,49
10448,0.0054,8.6547,0.8667,経路未発見,49
10449,0.0054,8.6547,0.8667,経路未発見,49
10450,0.0054,8.7,0.8667,経路未発見,49
10451,0.0054,8.7,0.8667,経路未発見,49
10452,0.0054,8.7,0.8667,経路未発見,49
10453,0.0054,8.7,0.8667,経路未発見,49
10454,0.0054,8.7027,0.8667,経路未発見,49
10455,0.0054,8.7293,0.8667,経路未発見,49
10456,0.0054,9.4347,0.9,経路未発見,49
10457,0.0054,10.1587,0.9333,経路未発見,49
10458,0.0054,10.1587,0.9333,経路未発見,49
10459,0.0054,10.1587,0.9333,経路未発見,49
10460,0.0054,10.1587,0.9333,経路未発見,49
10461,0.0053,10.1587,0.9333,経路未発見,49
10462,0.0053,10.1587,0.9333,経路未発見,49
10463,0.0053,10.1533,0.9333,経路未発見,49
10464,0.0053,10.1507,0.9333,経路未発見,51
10465,0.0053,10.1507,0.9333,経路未発見,49
10466,0.0053,10.8707,0.9667,経路未発見,49
10467,0.0053,10.8707,0.9667,経路未発見,49
10468,0.0053,10.8707,0.9667,経路未発見,49
10469,0.0053,10.868,0.9667,経路未発見,51
10470,0.0053,10.868,0.9667,経路未発見,49
10471,0.0053,10.868,0.9667,経路未発見,49
10472,0.0053,10.868,0.9667,経路未発見,49
10473,0.0053,11.6747,1,経路未発見,49
10474,0.0053,11.672,1,経路未発見,51
10475,0.0053,11.6773,1,経路未発見,45
10476,0.0053,11.6773,1,経路未発見,49
10477,0.0053,11.6773,1,経路未発見,49
10478,0.0053,11.6373,1,経路未発見,60
10479,0.0053,10.912,0.9667,経路未発見,27
10480,0.0053,10.912,0.9667,経路未発見,49
10481,0.0053,10.912,0.9667,経路未発見,49
10482,0.0053,10.912,0.9667,経路未発見,49
10483,0.0053,10.912,0.9667,経路未発見,49
10484,0.0053,10.9093,0.9667,経路未発見,51
10485,0.0053,10.9067,0.9667,経路未発見,51
10486,0.0053,10.9067,0.9667,経路未発見,49
10487,0.0053,10.9067,0.9667,経路未発見,49
10488,0.0053,10.9067,0.9667,経路未発見,49
10489,0.0053,10.904,0.9667,経路未発見,51
10490,0.0053,10.904,0.9667,経路未発見,49
10491,0.0053,10.9013,0.9667,経路未発見,51
10492,0.0053,10.9013,0.9667,経路未発見,49
10493,0.0053,10.9013,0.9667,経路未発見,49
10494,0.0053,10.904,0.9667,経路未発見,49
10495,0.0053,10.904,0.9667,経路未発見,49
10496,0.0053,10.864,0.9667,経路未発見,60
10497,0.0053,10.864,0.9667,経路未発見,49
10498,0.0053,10.8613,0.9667,経路未発見,51
10499,0.0052,10.864,0.9667,経路未発見,49
10500,0.0052,10.864,0.9667,経路未発見,49
10501,0.0052,10.864,0.9667,経路未発見,49
10502,0.0052,10.864,0.9667,経路未発見,49
10503,0.0052,10.864,0.9667,経路未発見,49
10504,0.0052,10.8667,0.9667,経路未発見,49
10505,0.0052,10.8613,0.9667,経路未発見,49
10506,0.0052,10.8613,0.9667,経路未発見,49
10507,0.0052,10.8587,0.9667,経路未発見,51
10508,0.0052,10.896,0.9667,経路未発見,51
10509,0.0052,11.6213,1,経路未発見,49
10510,0.0052,11.6267,1,経路未発見,45
10511,0.0052,11.6267,1,経路未発見,49
10512,0.0052,11.5547,1,経路未発見,65
10513,0.0052,11.5547,1,経路未発見,49
10514,0.0052,10.8307,0.9667,経路未発見,18
10515,0.0052,10.8333,0.9667,経路未発見,49
